sales,dayofmonth,dayofweek,month,shift_sales+1,shift_sales+2,shift_sales+3,shift_sales+4,shift_sales+5,shift_sales+6,shift_sales+7,shift_sales+8,shift_sales+9,shift_sales+10,shift_sales+11,shift_sales+12,shift_sales+13,shift_sales+14,daily_store_sales1,daily_store_sales2,daily_store_sales3,daily_store_sales4,daily_store_sales5,daily_store_sales6,daily_store_sales7,daily_store_sales8,daily_store_sales9,daily_store_sales10,daily_store_sales11,daily_store_sales12,daily_store_sales13,daily_store_sales14,daily_store_sales15,daily_store_sales16,daily_store_sales17,daily_store_sales18,daily_store_sales19,daily_store_sales20,daily_store_sales21,daily_store_sales22,daily_store_sales23,daily_store_sales24,daily_store_sales25,daily_store_sales26,daily_store_sales27,daily_store_sales28,daily_store_sales29,daily_store_sales30,mean_store_sales1,mean_store_sales2,mean_store_sales3,mean_store_sales4,mean_store_sales5,mean_store_sales6,mean_store_sales7,mean_store_sales8,mean_store_sales9,mean_store_sales10,mean_store_sales11,mean_store_sales12,mean_store_sales13,mean_store_sales14,mean_store_sales15,mean_store_sales16,mean_store_sales17,mean_store_sales18,mean_store_sales19,mean_store_sales20,mean_store_sales21,mean_store_sales22,mean_store_sales23,mean_store_sales24,mean_store_sales25,mean_store_sales26,mean_store_sales27,mean_store_sales28,mean_store_sales29,mean_store_sales30,shift_day+1,shift_day+2,shift_day+3,shift_day+4,shift_day+5,shift_day+6,shift_day+7,shift_day+8,shift_day+9,shift_day+10,shift_day+11,shift_day+12,shift_day+13,shift_day+14,shift_day+15,shift_day+16,shift_day+17,shift_day+18,shift_day+19,shift_day+20,shift_day+21,shift_day+22,shift_day+23,shift_day+24,shift_day+25,shift_day+26,shift_day+27,shift_day+28,shift_day+29,shift_day+30
389,23,0,3,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,588.0,531.0,509.0,474.0,486.0,427.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,19592.0,18161.0,18100.0,15493.0,23501.0,22021.0,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,39.184,36.322,36.2,30.986,47.002,44.042,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
493,24,1,3,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,588.0,531.0,509.0,474.0,486.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,19592.0,18161.0,18100.0,15493.0,23501.0,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,39.184,36.322,36.2,30.986,47.002,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
505,25,2,3,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,588.0,531.0,509.0,474.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,19592.0,18161.0,18100.0,15493.0,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,39.184,36.322,36.2,30.986,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
518,26,3,3,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,588.0,531.0,509.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,19592.0,18161.0,18100.0,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,39.184,36.322,36.2,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
542,27,4,3,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,588.0,531.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,19592.0,18161.0,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,39.184,36.322,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
624,28,5,3,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,588.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,19592.0,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,39.184,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
685,29,6,3,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,659.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,20709.0,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,41.418,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
422,30,0,3,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,457.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,21939.0,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,43.878,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
509,31,1,3,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,471.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,28266.0,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,56.532,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
610,1,2,4,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,490.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,18676.0,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,37.352,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
628,2,3,4,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,534.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,21866.0,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,43.732,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
668,3,4,4,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,550.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,21850.0,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,43.7,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
658,4,5,4,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,562.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,23536.0,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,47.072,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
758,5,6,4,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,645.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,24881.0,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,49.762,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
505,6,0,4,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,389.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,26729.0,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,53.458,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
560,7,1,4,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,493.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,28151.0,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,56.302,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
576,8,2,4,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,505.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,18575.0,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,37.15,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
639,9,3,4,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,518.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,21732.0,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,43.464,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
626,10,4,4,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,542.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,21864.0,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,43.728,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
662,11,5,4,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,624.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,23506.0,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,47.012,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
709,12,6,4,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,685.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,25084.0,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,50.168,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
489,13,0,4,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,422.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,26436.0,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,52.872,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0
556,14,1,4,489.0,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,509.0,21687.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,28128.0,43.374,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,56.256,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0
570,15,2,4,556.0,489.0,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,610.0,25281.0,21687.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,18880.0,50.562,43.374,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,37.76,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0
609,16,3,4,570.0,556.0,489.0,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,628.0,25078.0,25281.0,21687.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,21806.0,50.156,50.562,43.374,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,43.612,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0
664,17,4,4,609.0,570.0,556.0,489.0,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,668.0,27477.0,25078.0,25281.0,21687.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,21819.0,54.954,50.156,50.562,43.374,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,43.638,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0
678,18,5,4,664.0,609.0,570.0,556.0,489.0,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,658.0,29424.0,27477.0,25078.0,25281.0,21687.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,23176.0,58.848,54.954,50.156,50.562,43.374,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,46.352,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0
717,19,6,4,678.0,664.0,609.0,570.0,556.0,489.0,709.0,662.0,626.0,639.0,576.0,560.0,505.0,758.0,31103.0,29424.0,27477.0,25078.0,25281.0,21687.0,32972.0,31027.0,29001.0,27528.0,25013.0,25554.0,21875.0,32725.0,30829.0,29424.0,27441.0,25302.0,21807.0,18910.0,28255.0,26389.0,24810.0,23218.0,21688.0,21887.0,18606.0,28296.0,26611.0,25513.0,62.206,58.848,54.954,50.156,50.562,43.374,65.944,62.054,58.002,55.056,50.026,51.108,43.75,65.45,61.658,58.848,54.882,50.604,43.614,37.82,56.51,52.778,49.62,46.436,43.376,43.774,37.212,56.592,53.222,51.026,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,6.0,5.0,4.0
